CURR_ID,CURR_NAME,CURR_NAME_EN,UNIV_NAME_TH,LEV_NAME_TH,COST_PER_YEAR
25491721109771,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาอุตสาหกรรมการแปรรูปอาหาร,Bachelor of Science Program in Food Processing Industry,มหาวิทยาลัยราชภัฏนครสวรรค์,ปริญญาตรี,20600
25521721102416,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมเครื่องกลและหุ่นยนต์การเกษตร,Bachelor of Engineering Program in Mechanical and Agricultural Robot Engineering,มหาวิทยาลัยราชภัฏนครสวรรค์,ปริญญาตรี,24100
25491721109769,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเกษตรศาสตร์,Bachelor of Science Program in Agriculture,มหาวิทยาลัยราชภัฏนครสวรรค์,ปริญญาตรี,18652
25631721100035,หลักสูตรครุศาสตร์อุตสาหกรรมบัณฑิต สาขาวิชาออกแบบผลิตภัณฑ์และกราฟิก (4 ปี),Bachelor of Science in Industrial Education Program in Product and Graphic Design,มหาวิทยาลัยราชภัฏนครสวรรค์,ปริญญาตรี,22600
25471721103142,หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาเทคโนโลยีอุตสาหกรรม (ต่อเนื่อง),Bachelor of Technology Program in Industrial Technology (Continuing Program),มหาวิทยาลัยราชภัฏนครสวรรค์,ปริญญาตรี,20600
25521721107478,หลักสูตรศิลปบัณฑิต สาขาวิชาการออกแบบสร้างสรรค์เชิงธุรกิจ,Bachelor of Fine Arts Program in Creative Design for Business,มหาวิทยาลัยราชภัฏนครสวรรค์,ปริญญาตรี,19200
25631721100035,หลักสูตรครุศาสตร์อุตสาหกรรมบัณฑิต สาขาวิชาออกแบบผลิตภัณฑ์และกราฟิกดีไซน์(4 ปี),Bachelor of Science in Industrial Education Program in Product and Graphic Design,มหาวิทยาลัยราชภัฏนครสวรรค์,ปริญญาตรี,19200
25471721103142,หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาเทคโนโลยีอุตสาหกรรม (ต่อเนื่อง),Bachelor of Technology Program in Industrial Technology(Continuing Program),มหาวิทยาลัยราชภัฏนครสวรรค์,ปริญญาตรี,20600
25491721109782,หลักสูตรอุตสาหกรรมศาสตรบัณฑิต สาขาวิชาไฟฟ้าและอิเล็กทรอนิกส์อุตสาหกรรม,Bachelor of Industrial Technology Program in Industrial Electricity and Electronics,มหาวิทยาลัยราชภัฏนครสวรรค์,ปริญญาตรี,23600
25491721109646,หลักสูตรเทคโนโลยีบัณฑิต สาขาวิชาเทคโนโลยีการจัดการอุตสาหกรรม,Bachelor of Technology Program in Industrial Management Technology,มหาวิทยาลัยราชภัฏนครสวรรค์,ปริญญาตรี,17500
25561721103265,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาการจัดการงานวิศวกรรม,Bachelor of Engineering Program in Engineering Management,มหาวิทยาลัยราชภัฏนครสวรรค์,ปริญญาตรี,22600
